salinity,temperature,humidity,time_of_day,moisture_below_60
0.8,27.1,89,3.15,1
1.53,28,84,5.47,1
1.8,31.3,59,9.17,1
1.71,34.2,60,13.23,1
1.97,34.2,47,17.9,1
0.63,34.2,47,17.92,1
1.36,33.2,59,18.88,1
1.87,31.1,66,21.53,1
1.08,31.1,63,23.23,1
1.65,30.2,70,23.68,1
4.64,35.4,53,17.98,0
4.09,33.2,63,12.32,0
0.56,36.2,50,13.55,1
0.9,36.2,50,13.63,1
1.6,35.4,53,14.27,1
1.42,29.2,70,23.63,1
1.76,29.3,70,0.13,1
1.75,29.3,75,0.98,1
1.71,29.2,75,3.12,1
0.51,28,84,4.13,1
1.69,28.3,84,7.5,1
1.42,28.1,84,8.72,1
0.74,33.4,63,10.7,1
1.35,34.1,63,14.2,1
1.19,33.4,67,14.25,1
1.9,29.2,79,16.08,1
0.7,31.2,71,16.73,1
1.31,30.2,79,20.3,1
1.8,30,79,20.57,1
1.92,30.2,79,21.45,1
1.5,30.2,79,21.52,1
8.57,29.2,75,6.8,0
5.81,29,75,7.1,0
0.7,30.3,66,0.18,1
1.03,29.3,66,5.08,1
1.04,29.3,66,5.37,1
1.24,31.2,66,8.48,1
0.59,33,59,9.93,1
1.25,35.1,50,14.42,1
0.78,35.1,50,15.13,1
1.25,34.2,56,17.75,1
1.05,34.3,56,18.03,1
0.46,33.3,59,18.98,1
1.24,31.4,63,21.13,1
0.7,31.4,63,21.22,1
0.54,31,63,23.22,1
0.51,29,70,6.9,1
1.35,31.2,63,7.48,1
1.39,31.4,63,8.52,1
1.58,35.4,50,13.88,1
1.02,35.1,50,14.23,1
1.01,35,53,15.7,1
0.91,35.2,53,15.82,1
1.86,35,53,16.6,1
1.02,34.4,60,17.38,1
1.72,34.2,60,18.72,1
1.22,28.2,84,3.75,1
0.68,28.3,79,4.8,1
1.02,29.1,79,6.83,1
0.6,32.4,67,9.87,1
1.52,34.4,60,11.55,1
3.65,31.1,63,21.93,0
1.75,30.1,66,23.73,1
1.15,30.1,66,23.93,1
1.59,32.4,56,10.57,1
1.66,36.2,50,13.45,1
0.47,36.2,50,13.9,1
0.76,29.3,70,0.25,1
1.11,28.1,79,2.17,1
1.03,28.3,84,4.98,1
0.48,28.1,84,8.22,1
1.75,34.3,56,12.25,1
1.92,28.2,89,20.78,1
0.67,35.2,56,13.05,1
1.77,35.3,56,13.3,1
1.24,30.1,70,19.32,1
0.81,34.3,60,10.47,1
0.41,31.1,75,19.6,1
0.83,30,79,22.33,1
1.87,30.4,66,3.02,1
4.02,30.3,66,4.57,0
8.71,29.2,75,6.78,0
7.44,30,62,9.22,0
1.78,35.1,53,15.18,1
1.84,32.1,59,19.27,1
1.58,29,66,0.85,1
0.52,29.4,66,1.22,1
0.77,29.1,66,3.17,1
1.87,29.3,66,6.27,1
1.67,33,59,9.83,1
1.28,35.1,50,15,1
1.95,34.2,53,16.87,1
1.61,33.4,59,18.48,1
1.68,33.1,59,18.77,1
0.62,32,59,19.67,1
0.54,31.1,63,23.32,1
0.76,30.2,66,4.07,1
1.49,29.3,70,5.13,1
1.12,35.2,50,13.42,1
1.89,35.1,53,17.15,1
1.57,31.2,66,21.87,1
1.85,31,71,22.45,1
1.4,31.3,71,22.7,1
0.99,28.1,84,5.67,1
1.12,34.1,60,11.92,1
0.56,34.1,60,12.82,1
1.36,34.3,53,13.85,1
0.68,35,50,14.8,1
0.58,35.3,47,16.55,1
0.7,34.2,47,17.83,1
0.59,33.3,59,18.4,1
0.46,32.1,63,19.25,1
1.81,36.2,50,13.97,1
1.15,30.1,70,20.17,1
1.93,28.4,89,21.2,1
1.15,28,84,3.53,1
0.43,28.2,84,4.53,1
1.09,28.2,84,4.77,1
0.88,28.3,84,4.85,1
1.95,28.1,84,5.37,1
1.87,28,72,8.95,1
0.61,30,63,9.52,1
1.95,33.4,63,11.25,1
1.69,34.4,60,11.3,1
1.22,30.3,70,19.57,1
1.79,30.3,70,19.6,1
0.7,31.1,71,17.47,1
1.64,30,79,20.52,1
0.79,30.2,66,0.25,1
4.57,30.1,66,3.12,0
4.14,29.1,75,5.4,0
2.18,30.3,70,7.48,0
6.41,33.1,59,9.28,0
5.11,35.1,53,12.58,0
3.45,35.1,50,16.15,0
0.88,29.2,66,6.13,1
1.78,31.2,66,8.07,1
1.44,35.4,50,12.45,1
0.92,35.3,56,15.38,1
1.7,31.1,63,23.4,1
1.56,29.3,70,4.63,1
1.58,29.3,70,4.82,1
1.55,29.3,70,4.98,1
1,33.2,59,10.22,1
0.57,35.4,50,13.63,1
1.55,35.2,53,14.38,1
0.89,29,75,23.53,1
1.78,29,75,23.7,1
1.15,27.3,89,3.05,1
0.69,29.1,79,6.48,1
0.51,32.3,67,9.48,1
0.53,33.3,63,10.3,1
0.85,32.9,49,11.07,1
0.57,34.1,60,12.87,1
1.09,34.3,53,13.48,1
1.01,34.2,47,17.87,1
1.86,31.2,66,21.88,1
1.04,30.2,70,23.58,1
4.86,31.1,63,21.2,0
2.92,31.1,63,21.65,0
3.19,31.1,63,21.7,0
0.79,30.1,66,23.97,1
1.43,35.2,53,15.18,1
0.72,32,75,17.4,1
1.53,28.2,79,22.7,1
1.7,28.1,84,7.95,1
1.99,33,63,10.85,1
0.69,29.2,79,15.77,1
1.99,34.3,60,10.6,1
1.53,29.1,75,14.62,1
1.54,32.3,71,18.55,1
1.85,30,79,22.25,1
0.49,35.1,53,16.6,1
8.25,30.1,66,23.5,0
6.39,29.3,75,6.13,0
7.63,29,75,7.18,0
4.43,30.3,70,8.52,0
3.21,35.1,53,14.98,0
1.26,29.1,66,2.42,1
1.74,33.4,59,11.15,1
1.5,35.1,50,14.98,1
1.36,32,59,19.57,1
1.72,31.3,63,20.37,1
0.67,31.1,63,22.38,1
0.77,30,66,4.05,1
1.27,29.3,70,5.05,1
0.84,31.2,63,7.27,1
0.57,31.2,63,7.4,1
1.01,35.2,53,15.93,1
1.63,34.2,60,18.55,1
1.27,29.1,79,6.3,1
1.45,30.2,75,7.42,1
1.58,35.3,47,17.02,1
1.01,32.4,63,20.08,1
1.26,31.2,66,20.42,1
1.98,31.4,63,22.83,1
5.71,31.1,63,20.68,0
1.12,36.2,50,13.47,1
1.94,30.2,70,19.5,1
1.88,28.1,79,2.08,1
1.35,28,84,4.22,1
0.47,28.4,84,4.52,1
1.12,28.2,84,4.67,1
0.62,28.1,84,7.97,1
1.64,30.3,75,10.03,1
1.74,30.3,75,10.28,1
1.46,34.2,56,11.27,1
1.83,32.1,71,13.02,1
0.85,30.3,61,9.17,1
1.02,31.1,75,19.43,1
0.45,35.1,53,16.67,1
2.67,30.3,66,4.85,0
0.4,30.3,66,22.82,1
1.21,29.3,66,6.47,1
0.66,34.2,56,12.17,1
0.94,31.1,63,21.33,1
1.04,30.4,66,2.68,1
1.69,31.4,63,8.43,1
0.52,35,53,16.55,1
0.59,31.2,66,21.82,1
1.05,28.1,84,3.92,1
1.8,25,88,5.18,1
1.9,28.1,84,6.13,1
1.04,29.1,79,6.37,1
1.67,29.1,79,6.42,1
0.43,34.1,60,11.87,1
1.83,35.3,50,14.77,1
1.06,35,50,14.85,1
0.45,35.3,47,16.87,1
1.06,30.1,70,23.33,1
0.67,34.4,50,17.5,1
3.36,31.1,63,20.78,0
4.24,30.1,66,0.43,0
1.51,31.1,63,21.6,1
1.01,35.2,53,15.1,1
1.86,28.4,84,3.88,1
1.71,28.3,84,4.9,1
1.62,28.3,84,5.05,1
1.95,28,72,8.82,1
0.88,30.3,75,10.1,1
0.91,33.4,63,10.73,1
0.65,33.4,63,11.2,1
1.24,34.3,60,10.38,1
1.37,29.4,75,15.08,1
1.16,31.1,75,19.32,1
8.34,31.2,63,22.25,0
3.78,30.1,70,0.62,0
7.92,30.1,66,3.17,0
8.43,34.1,50,18.28,0
1.18,29.2,66,2.95,1
1.58,29.2,66,4.17,1
0.68,29.2,66,6.23,1
1.11,34.3,56,11.78,1
0.52,36.2,50,13.9,1
1.74,36.1,50,14.23,1
0.5,34.3,56,17.42,1
1.2,33.4,59,18.32,1
0.45,33.1,59,18.57,1
1.27,32,59,19.38,1
1.15,31.1,63,21.42,1
1.03,31.1,63,22.15,1
0.86,30.3,66,0.53,1
1.13,34.1,56,11.32,1
0.76,34.4,56,12.05,1
1.3,35.2,53,14.63,1
0.55,32.2,63,20.08,1
1.98,31.1,66,21.28,1
0.48,27.4,89,2.72,1
0.87,29.1,79,6.4,1
1.59,29.1,79,6.93,1
1.56,30.4,75,7.78,1
1.44,29,67,8.37,1
1.57,33.3,63,10.48,1
1.8,35.3,47,17,1
1.37,33,59,18.65,1
1.22,27.1,78,19.1,1
0.74,31.2,63,22.53,1
5.91,32.3,59,20.03,0
0.5,30.3,66,23.45,1
1.11,30.4,66,0.13,1
1.17,36.2,50,14.05,1
1.57,28.2,79,1.8,1
1.04,28.4,84,4,1
1.35,28.3,84,5.58,1
1.39,28.2,84,6.3,1
0.52,28.1,84,6.48,1
1.22,30.4,75,9.85,1
1.73,34.4,56,11.95,1
1.84,32.1,71,12.52,1
1.35,30.3,70,19.68,1
1.98,34.3,60,10.4,1
0.64,35,56,12.4,1
5.33,30.1,66,23.95,0
7.32,30,70,0.52,0
4.18,30,66,2.63,0
8.11,29.1,75,5.52,0
0.84,30.3,70,7.75,1
1.27,30.4,70,8.02,1
8.63,30.3,70,8.58,0
1.21,34.4,50,17.6,1
8.08,33.3,53,19.18,0
1.2,33.1,56,19.12,1
1.92,30.1,66,23.17,1
0.99,30.3,66,0.1,1
1.06,29.2,66,6.2,1
0.84,33.2,59,9.35,1
1.43,33.2,59,9.37,1
0.78,30.4,61,9.92,1
1.15,33.1,59,10.33,1
1.38,33.1,59,10.42,1
1.29,33.1,59,10.48,1
1.42,35.2,56,16.23,1
0.67,34.2,53,16.78,1
0.6,33.1,59,19.18,1
1.74,31.1,63,22.07,1
1.01,31.1,63,22.18,1
0.66,31.2,63,23.95,1
1.28,30.2,66,4.18,1
0.59,29.1,66,6.23,1
0.72,33.2,59,10.27,1
0.74,33.2,59,11.07,1
1.31,32.3,63,20.28,1
0.98,31.3,71,23.12,1
0.89,28.1,79,4.45,1
1.89,28.1,84,6.15,1
1.95,29.1,79,6.67,1
0.63,30.1,75,8.17,1
1.1,35.2,50,14.32,1
0.98,35.1,44,15.38,1
0.46,32.1,63,19.37,1
1.81,31.2,66,20.52,1
1.17,31.1,66,21.2,1
1.97,30.1,70,23.37,1
0.75,35.3,47,17.02,1
1.07,34,50,18.02,1
5.25,32.3,59,20,0
0.73,30.1,66,23.75,1
1.22,30.1,70,20.2,1
1.58,29.2,70,23.55,1
1.16,28.3,84,5,1
1.86,28.3,84,5.73,1
0.96,30.3,75,10.17,1
1.13,33.4,63,10.72,1
1.09,33.3,67,14.45,1
1.29,31.6,57,14.67,1
1.22,34.1,60,11.55,1
1.21,29.2,79,16.07,1
6.6,29.4,79,18.33,0
1.08,29.3,79,18.97,1
1.83,30.1,70,19.45,1
1.47,30.3,70,19.58,1
1.77,35,56,12.28,1
1.32,35,56,12.83,1
0.93,32,63,15.53,1
1.73,31.3,75,19.98,1
1.86,30.2,79,20.38,1
1.75,30.2,79,22.08,1
6.9,33.3,56,18.93,0
1.14,35.2,56,15.87,1
1.01,34.2,56,18.15,1
1.68,33.1,59,18.6,1
0.58,30.3,70,1.72,1
1.72,30.3,66,3.23,1
0.64,31.4,63,8.6,1
1.17,34.1,56,13.1,1
1.68,32.1,63,20.55,1
0.56,28.1,79,4.38,1
1.26,34.1,60,12.8,1
1.66,33.3,59,19.2,1
1.98,34,50,17.8,1
4.69,31.1,63,20.9,0
0.9,30.1,66,23.98,1
1.69,29.3,75,0.77,1
0.76,29.2,75,3.2,1
1.7,28.1,84,8.17,1
1.39,28.1,84,8.2,1
1.54,34.2,56,11.48,1
0.46,32.2,71,12.33,1
1.72,32.1,67,9.87,1
1.06,35.2,56,12.63,1
1.93,29.3,79,18.87,1
0.44,30.1,70,19.52,1
1.05,30,70,2.03,1
1.73,32.3,71,18.68,1
0.55,31.1,75,19.53,1
0.98,30.2,79,20.85,1
2.6,31,63,22.43,0
6.84,30.1,66,23.68,0
1.62,30.2,70,0.8,1
6.18,30.4,66,2.93,0
1.15,30.4,66,3,1
3.23,30,66,4.33,0
0.99,29.4,66,1.17,1
1.96,29.1,66,3.42,1
1.05,33.1,59,10.52,1
0.84,36,50,13.37,1
0.55,35.1,50,14.88,1
0.65,35.2,56,16.2,1
0.84,34.2,53,16.73,1
0.73,31.3,63,20.38,1
0.88,30,66,3.93,1
1.02,29.2,70,7.23,1
1.18,33.2,59,10.05,1
0.77,34,56,11.6,1
0.89,35.4,50,13.82,1
1.39,35.1,53,15.38,1
0.82,35,53,15.65,1
1.25,35,53,16.08,1
0.63,35.3,53,16.48,1
0.56,32.1,63,20.6,1
1.97,29.3,75,23.35,1
1.1,27.1,84,1.9,1
1.1,28.1,84,3.5,1
1.11,28.1,84,5.82,1
1.22,28.1,84,5.9,1
0.67,30.1,75,7.98,1
1.88,34.2,60,12.7,1
0.94,34.2,60,13.22,1
0.93,35.4,47,16.67,1
1.42,34.2,47,17.58,1
0.94,31,66,20.83,1
0.55,35.2,47,17.08,1
8.66,32.3,59,19.82,0
1.65,35.2,53,15.15,1
0.45,30.2,70,19.32,1
0.4,29.3,75,0.82,1
1.59,29.3,75,0.85,1
1.48,28,79,1.9,1
0.45,28.2,84,5.2,1
1.35,28.3,84,7.4,1
0.52,34.4,63,13.65,1
1.36,35.3,56,13.62,1
5.67,30.1,70,16.95,0
1.15,30.2,70,19.93,1
1.1,34.4,60,11.23,1
0.82,30.5,60,16.32,1
2.04,31.3,63,23.12,0
7.71,30.4,70,7.85,0
5.26,28.2,72,8.67,0
6.58,34.1,50,18.05,0
1.32,30.3,66,23.98,1
1.11,29,66,0.9,1
0.7,29,66,0.92,1
1.23,29,66,1.85,1
0.99,31.2,66,7.52,1
1.38,31.4,66,7.75,1
1.74,31.2,66,8.77,1
0.87,33.2,59,9.78,1
0.73,33,59,11,1
0.78,33.4,59,11.2,1
1.47,34.3,56,17.8,1
1.36,34.2,56,18.08,1
1.74,33.4,59,18.27,1
1.56,30.1,66,3.27,1
0.98,29.1,66,6.07,1
1.35,31.2,63,7.8,1
0.42,31.4,63,8.32,1
0.66,35.2,50,13.5,1
1.84,35.1,53,14.98,1
0.58,27.4,89,2.58,1
1.78,28.3,79,4.75,1
0.99,29.1,79,6.38,1
1.99,32.3,67,9.32,1
0.51,32.4,63,20.15,1
1.38,31.1,66,20.75,1
1.58,31.2,63,22.52,1
1.62,36.2,50,13.52,1
1.65,36.2,50,13.83,1
1.33,35.4,53,14.4,1
1.09,31.3,71,19.25,1
1.65,30.1,70,20.15,1
1.98,28.2,79,22.53,1
0.61,29.3,70,0.08,1
0.6,29.3,70,0.22,1
1.21,29.2,75,1.43,1
1.49,28,79,2.05,1
1.54,30.4,75,9.88,1
1.8,30.4,75,9.95,1
0.66,34.2,56,11.32,1
0.71,32.1,67,9.82,1
0.99,34.1,60,11.6,1
1.16,35.2,56,14.15,1
0.72,29,66,4.4,1
0.43,34.3,53,18.27,1
0.97,31,71,17.18,1
1.45,31.2,71,17.78,1
0.97,30,79,20.65,1
8.22,30.1,66,23.82,0
4.73,30.3,70,8.78,0
7.92,35.1,53,12.42,0
1.39,30.3,66,22.97,1
1.56,29.2,66,2.9,1
0.58,29.1,66,5.7,1
0.59,34.3,56,17.95,1
1.14,32,59,19.4,1
1.25,26.2,84,22.85,1
0.67,31.4,63,8.25,1
1.09,28.6,70,8.88,1
1.78,34.4,56,12.22,1
1.98,28.5,72,19.02,1
1.61,31.2,66,22.17,1
0.79,31,71,22.43,1
0.57,28.1,84,3.45,1
0.71,28,84,5.4,1
1.01,28.1,84,5.77,1
0.86,28.1,84,6.12,1
1.01,33.3,63,10.27,1
1.17,32.9,49,11.08,1
1.95,34.4,60,11.63,1
0.94,34.3,53,13.93,1
0.71,35.3,50,14.65,1
1.8,35,50,14.82,1
1.57,35.3,47,16.47,1
0.7,35.3,47,17.2,1
1.27,32.1,63,19.48,1
1.42,35.2,47,17.2,1
1.11,34.4,50,17.45,1
1.09,31,71,18.95,1
1.46,30.2,70,19.88,1
1.11,30.1,70,20.25,1
0.61,28.2,79,22.77,1
1.01,29.1,70,23.8,1
0.94,28.2,79,1.68,1
0.48,28.4,84,4.48,1
1.48,28.2,84,6.17,1
1.33,28,72,9,1
1.58,30.4,75,9.83,1
1.21,34.2,63,13.8,1
1.06,31.6,57,14.63,1
0.86,34.1,60,11.63,1
1.06,35.2,56,12.7,1
1.91,35,56,12.48,1
0.58,30.4,79,21.85,1
7.24,31.2,63,22.18,0
2.37,25.3,87,6.12,0
2.1,30.3,70,7.33,0
2.77,28.2,72,9,0
1.19,35.4,50,16,1
1.51,29,66,1.8,1
0.87,29.4,66,4.93,1
0.96,29.3,66,5.47,1
0.92,29.3,66,7.22,1
1.44,31.3,66,7.92,1
0.46,35.2,50,12.85,1
0.97,35.2,56,15.92,1
1.6,34.3,56,18.02,1
1.78,31.1,63,22.53,1
1.75,30.1,70,1.32,1
1.31,31.2,63,7.43,1
1.28,31.2,63,7.88,1
1.32,33.2,59,11.25,1
0.47,34.1,56,12.42,1
0.74,35.4,50,13.53,1
1.45,35.1,53,14.9,1
1.39,35.3,53,16.42,1
0.62,35,53,16.7,1
1.81,28.5,72,18.82,1
0.46,32.4,63,19.28,1
1.59,31.2,66,22.13,1
1.36,31.2,66,22.15,1
1.43,26.2,84,22.53,1
1.06,27.1,84,2.1,1
1.39,29.1,79,6.92,1
1.42,32.2,67,9.6,1
1.21,33.3,63,10.43,1
0.83,30.3,70,0.05,1
3.21,31.2,63,22.1,0
1.07,36.2,50,13.55,1
1.38,36.2,50,13.67,1
1.1,35.2,53,14.75,1
0.66,35.3,53,15.08,1
0.84,28.3,79,21.77,1
0.86,28.2,79,1.67,1
1.75,28,79,1.87,1
1.53,29.2,75,3.1,1
1.36,28.3,84,3.32,1
0.87,28.1,84,5.32,1
1.75,28.1,84,7.17,1
1.55,28.2,89,6.18,1
0.43,34.1,60,11.65,1
1.87,31.6,60,14.02,1
5.58,30.3,70,17.8,0
0.88,35.2,47,17.73,1
1.81,30.2,79,20.98,1
1.23,30.2,79,21.42,1
4.61,31.3,63,21.72,0
0.8,30.2,70,0.9,1
2.08,33.3,59,9.92,0
1.52,30,66,22.62,1
0.75,29,66,1.93,1
1.81,29.1,66,2.45,1
1.61,29.4,66,3.53,1
1.75,33.1,59,10.47,1
0.85,34.2,56,12.1,1
1.83,35.3,56,15.52,1
1.51,35.2,56,16.12,1
1.82,25.3,88,0.63,1
1.28,30,66,2.32,1
1.75,30,66,2.4,1
0.66,34.1,56,13.12,1
1.83,35.1,53,15.05,1
1.85,35.4,53,17,1
0.4,32.1,63,20.57,1
1.38,32.1,63,20.68,1
0.98,29.1,79,6.35,1
0.4,32.2,67,9.63,1
0.56,33.2,63,10.8,1
1.81,34.4,60,11.75,1
1.7,34.1,47,18.12,1
1.95,33,59,18.57,1
5.84,31.2,63,22.07,0
0.78,29.1,70,23.4,1
0.58,29.1,70,23.47,1
1.28,28,79,1.83,1
0.92,28.1,84,7.15,1
1.58,28.1,84,8.7,1
1.42,34.2,63,13.97,1
0.64,33,63,10.75,1
0.61,34.4,60,11.4,1
0.56,34.4,60,11.5,1
0.59,34.1,60,11.55,1
1.25,30.3,70,19.65,1
1.26,35,56,12.33,1
1.33,31,71,17.23,1
1.93,30,79,21.72,1
0.46,30.4,79,21.9,1
1.95,30,66,1.37,1
4.6,33.3,63,10.65,0
0.45,30,66,22.75,1
1.76,29.1,66,1.73,1
0.81,29.1,66,6.53,1
1.41,34.1,56,11.28,1
0.81,35,50,12.73,1
1.81,35.4,50,14.77,1
1.49,35.3,56,15.37,1
1.57,35.2,56,16.15,1
0.74,34.3,56,17.4,1
0.81,33.3,59,18.8,1
1.56,30.3,66,0.73,1
0.92,29.3,70,4.93,1
1.95,29,70,6.28,1
1.89,31.2,63,7.35,1
1.01,33.2,59,10.83,1
0.87,33.2,59,11.27,1
0.76,32.1,63,20.72,1
0.9,29.3,75,23.85,1
0.95,28.4,84,4.25,1
1.82,28.1,84,6.18,1
1.86,28.1,84,6.27,1
1.7,29.1,79,6.62,1
1.78,30.2,75,7.35,1
1.76,34.1,60,12.95,1
0.78,34.3,53,13.37,1
1.8,34.3,53,13.47,1
1.22,33,59,18.6,1
1.86,31.2,66,22,1
8.3,31.1,63,21.08,0
0.93,35.3,53,14.8,1
0.55,35.2,53,15.2,1
1.4,28.2,89,20.35,1
1.28,25.7,89,23.3,1
1.46,29.3,75,0.92,1
0.83,28.2,84,5.92,1
1.15,28.1,84,7,1
1.01,28.1,84,7.25,1
0.82,30,63,9.27,1
1.41,32.3,67,10.17,1
0.59,35.3,56,13.73,1
1.49,31.1,75,19.65,1
1.82,30,79,20.5,1
7.42,29.1,75,5.67,0
2.97,29.2,75,6.82,0
7.66,30.3,70,8.28,0
4.49,30,62,9.07,0
3.79,33.4,59,9.67,0
1.41,30.3,66,0.17,1
0.67,29.4,66,5.8,1
1.54,29.3,66,6.8,1
1.28,34,56,11.6,1
1.98,34.2,56,12.18,1
1.5,35,50,12.7,1
1.34,33.3,59,18.87,1
1.79,32,59,19.8,1
1.31,30.3,66,0.7,1
0.5,30,66,3,1
0.72,31.4,63,8.08,1
1.58,31.4,63,8.18,1
1.1,30.4,61,9.03,1
1.39,33.2,59,10.9,1
1.06,34.1,56,13.3,1
1.85,35.2,50,13.4,1
0.87,35.2,50,13.45,1
1.91,30,64,17.52,1
0.63,32.1,63,19.7,1
1.13,31.3,71,22.63,1
1.8,27.3,89,2.83,1
1.12,28.1,84,5.75,1
0.97,30.1,75,7.93,1
0.88,34.1,60,12.9,1
1.56,35,50,15.03,1
1.48,35.3,47,16.35,1
0.68,34.2,47,17.67,1
1.02,31.1,63,22.32,1
0.7,31.4,63,22.93,1
1.18,30.2,70,23.7,1
0.87,35.2,47,17.15,1
3.08,31.1,63,21.58,0
0.81,29.2,75,1.82,1
1.36,28.4,84,4.38,1
1.52,28.1,84,6.78,1
1.08,28.3,84,7.45,1
1.59,28.1,84,7.78,1
1.08,30,63,9.4,1
1.46,34.4,63,13.67,1
1.05,26.5,82,19.1,1
1.69,36.3,42,15.98,1
0.45,29.2,84,5.05,1
0.5,31.3,75,19.78,1
3.65,30.2,70,1.15,0
1.65,29.4,66,0.48,1
0.59,29.3,66,1.38,1
1.35,29.4,66,5.92,1
1.79,28.7,69,8.98,1
1.13,35.1,50,14.95,1
1.23,31.1,63,20.75,1
1.64,31.1,63,23.45,1
1.97,30.1,66,3.48,1
1.5,31.2,63,7.5,1
1.06,31.2,63,8.05,1
1.72,35.4,50,13.62,1
0.45,35.4,53,16.9,1
0.7,35.4,53,17,1
1.98,32.1,63,20.75,1
1.82,28.2,79,5.23,1
0.63,32,52,10.58,1
0.4,34.4,60,11.57,1
1.42,26.1,83,21.32,1
2.69,31.1,63,21.12,0
8.38,31.1,63,21.78,0
1.96,30.1,66,23.95,1
1.51,35.3,53,15.02,1
1.83,28.4,79,23.18,1
0.7,29.2,75,3.23,1
1.85,28.3,84,4.82,1
0.7,28.2,84,6.13,1
1.1,28.1,84,7.88,1
0.79,34.4,60,11.5,1
1.08,34.4,60,11.13,1
0.9,34.4,63,11.63,1
1.71,34.3,63,11.92,1
1.83,26.2,82,21.23,1
0.52,30,79,21.6,1
5.15,31,63,22.82,0
3.53,31,63,22.88,0
6.21,30.1,66,1.57,0
4.71,30,66,4.48,0
2,29,75,7.07,0
0.94,29,66,2.02,1
1.82,29.3,66,6.83,1
0.62,29.3,66,7.3,1
0.91,33,59,9.8,1
1.54,34.2,56,12.2,1
1.4,34.3,56,17.37,1
0.54,30.3,66,0.5,1
1.15,30.1,70,1.38,1
0.82,30.3,70,1.57,1
0.46,29,66,5.73,1
1.19,35.1,53,14.87,1
0.69,35.2,53,16,1
1.38,35,53,16.12,1
1.03,35.1,53,17.23,1
1.27,34.1,60,18.87,1
1.69,26.4,82,20.65,1
1.59,32.3,63,21.1,1
0.69,28.1,79,4.47,1
1.69,32.2,67,9.68,1
1.97,35.3,47,16.5,1
1.54,35.4,47,16.72,1
5.91,31.1,63,20.93,0
1.3,35.3,53,14.87,1
1.05,29.1,75,2.48,1
0.47,30.3,75,10.48,1
0.49,33,63,10.97,1
0.77,32.1,71,12.55,1
0.64,33,63,10.3,1
1.11,33,63,10.35,1
0.68,33.2,63,10.62,1
1.58,34.4,60,11.28,1
0.93,34.3,63,11.9,1
0.45,34.3,60,13.32,1
1.9,30.5,60,16.33,1
0.78,31,71,17.08,1
0.7,31.1,71,17.5,1
0.58,35.1,53,16.57,1
8.75,31.1,63,22.58,0
7.35,30.2,70,1.02,0
4.2,29.1,75,5.6,0
0.71,29,71,8.9,1
5.33,34.4,56,12.25,0
0.93,30.3,66,23.83,1
1.47,29.3,66,1.33,1
1.05,29.1,66,3.3,1
1.76,29.2,66,3.88,1
1.51,31.2,66,8.67,1
0.63,33.3,59,10.55,1
1.49,34,56,11.55,1
0.74,36.1,50,14.13,1
1.68,35.1,50,14.37,1
0.7,32,59,19.6,1
0.63,31.1,63,21.47,1
1.77,26.4,83,21.8,1
1.44,29,66,5.78,1
1.14,31.4,63,8.65,1
0.75,34.3,56,12.9,1
1.62,27,84,1.58,1
1.99,27.4,89,2.65,1
1.6,28.1,84,3.8,1
1.03,28.1,84,3.83,1
0.43,28.3,79,4.6,1
0.99,28.3,79,4.63,1
0.57,30.1,75,8.47,1
0.99,35.2,53,14.63,1
1.98,30.2,70,19.28,1
1.45,28.4,89,21.23,1
1.36,28.4,79,21.98,1
1.94,29.2,70,23.57,1
1.86,29.2,75,3.27,1
1.68,28.2,84,5.17,1
1.48,30.4,75,9.87,1
0.43,30.3,75,10.23,1
1.27,33,63,10.83,1
1.38,34.2,63,13.92,1
1.12,33.4,67,14.52,1
0.85,28.4,89,3.55,1
0.62,32.1,67,9.97,1
0.66,35.3,56,13.63,1
1.24,29,79,15.82,1
0.89,29,79,16.05,1
1.39,30.1,70,19.48,1
1.31,34.3,63,11.88,1
0.88,35.3,50,12.33,1
1.73,29.4,75,15.15,1
2.05,30,70,0.43,0
0.82,29.1,75,5.5,1
1.59,29,66,1.97,1
0.97,29.1,66,2.07,1
1.92,29.2,66,3,1
0.58,29.1,66,3.02,1
0.51,29.2,66,4.08,1
1.05,31.2,66,8.33,1
0.95,33.1,59,10.32,1
1.42,33.1,59,10.38,1
1.16,35,50,12.68,1
1.64,34.2,53,16.93,1
1.93,34.3,56,17.52,1
0.78,32,59,19.77,1
1.39,30.3,66,0.77,1
0.43,30.4,66,2.65,1
1.74,30,66,3.87,1
0.96,31.4,63,8.47,1
1.59,35.1,53,14.97,1
1.42,34.4,60,17.27,1
1.54,34.4,60,17.3,1
1.81,34.1,60,18.12,1
1.83,29.3,75,23.33,1
1.57,28.1,84,3.53,1
1.66,28.1,84,6.23,1
1.35,30.2,75,7.48,1
0.99,30.1,75,8.08,1
1.66,32.3,67,9.53,1
0.77,32.4,67,9.88,1
0.46,33.2,63,11.15,1
1.83,35,50,14.87,1
1.54,34.1,47,18.17,1
1.9,30.1,70,23.27,1
1.05,30.3,70,23.87,1
1.32,32.1,63,13.77,1
0.47,34.2,56,11.53,1
1.23,36.2,50,14.1,1
0.43,31.3,71,19.22,1
0.73,30.2,70,19.47,1
1.31,28.2,79,22.72,1
1.69,28.4,84,3.97,1
0.82,28.2,84,5.22,1
1.73,32.1,71,13.15,1
0.87,34.2,63,13.78,1
1.86,28.3,89,23.38,1
1.52,32.1,67,10.02,1
1.23,34.4,60,12.03,1
1.13,34.4,60,12.03,1
0.46,35.4,56,13.95,1
